task_id,task_type,start_time,target_id,robot_id,priority,cur_status,dependency,finish_time,description
750,ExecuteTask,"2020-06-01 19:11:01",29,1,2,RanToCompletion,0,"2020-06-01 19:13:09",Succeeded
751,ExecuteTask,"2020-06-01 19:11:46",30,2,2,RanToCompletion,0,"2020-06-01 19:13:11",Succeeded
752,ExecuteTask,"2020-06-01 19:12:31",21,NULL,2,Created,0,NULL,NULL
753,ExecuteTask,"2020-06-01 19:13:16",22,3,2,RanToCompletion,0,"2020-06-01 19:16:18",Succeeded
754,ExecuteTask,"2020-06-01 19:14:01",23,1,2,RanToCompletion,0,"2020-06-01 19:16:43",Succeeded
755,ExecuteTask,"2020-06-01 19:14:46",24,2,2,RanToCompletion,0,"2020-06-01 19:15:31",Succeeded
756,ExecuteTask,"2020-06-01 19:15:31",25,NULL,2,Created,0,NULL,NULL
757,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-01 19:19:18",Succeeded
758,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-01 19:19:19",Succeeded
759,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-01 19:19:19",Succeeded
760,ExecuteTask,"2020-06-01 19:20:03",21,1,2,RanToCompletion,0,"2020-06-01 19:22:21",Succeeded
761,ExecuteTask,"2020-06-01 19:20:48",22,2,2,RanToCompletion,0,"2020-06-01 19:22:24",Succeeded
762,ExecuteTask,"2020-06-01 19:21:33",23,3,2,RanToCompletion,0,"2020-06-01 19:22:26",Succeeded
763,ExecuteTask,"2020-06-01 19:22:18",24,NULL,2,Created,0,NULL,NULL
764,ExecuteTask,"2020-06-01 19:23:03",25,1,2,RanToCompletion,0,"2020-06-01 19:25:22",Succeeded
765,ExecuteTask,"2020-06-01 19:23:48",26,2,2,RanToCompletion,0,"2020-06-01 19:26:43",Succeeded
766,ExecuteTask,"2020-06-01 19:24:33",27,3,2,RanToCompletion,0,"2020-06-01 19:27:39",Succeeded
767,ExecuteTask,"2020-06-01 19:25:18",28,NULL,2,Created,0,NULL,NULL
768,ExecuteTask,"2020-06-01 19:26:03",29,1,2,RanToCompletion,0,"2020-06-01 19:28:11",Succeeded
769,ExecuteTask,"2020-06-01 19:26:48",30,2,2,RanToCompletion,0,"2020-06-01 19:28:12",Succeeded
770,ExecuteTask,"2020-06-01 19:27:33",21,NULL,2,Created,0,NULL,NULL
771,ExecuteTask,"2020-06-01 19:28:18",22,3,2,RanToCompletion,0,"2020-06-01 19:31:20",Succeeded
772,ExecuteTask,"2020-06-01 19:29:03",23,1,2,RanToCompletion,0,"2020-06-01 19:31:43",Succeeded
773,ExecuteTask,"2020-06-01 19:29:48",24,2,2,RanToCompletion,0,"2020-06-01 19:30:32",Succeeded
774,ExecuteTask,"2020-06-01 19:30:33",25,NULL,2,Created,0,NULL,NULL
775,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-01 19:34:18",Succeeded
776,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-01 19:34:18",Succeeded
777,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-01 19:34:18",Succeeded
778,ExecuteTask,"2020-06-01 19:35:03",21,3,2,RanToCompletion,0,"2020-06-01 19:36:02",Succeeded
779,ExecuteTask,"2020-06-01 19:35:48",22,1,2,RanToCompletion,0,"2020-06-01 19:37:56",Succeeded
780,ExecuteTask,"2020-06-01 19:36:33",23,2,2,RanToCompletion,0,"2020-06-01 19:38:13",Succeeded
781,ExecuteTask,"2020-06-01 19:37:18",24,3,2,RanToCompletion,0,"2020-06-01 19:39:12",Succeeded
782,ExecuteTask,"2020-06-01 19:38:03",25,1,2,RanToCompletion,0,"2020-06-01 19:40:11",Succeeded
783,ExecuteTask,"2020-06-01 19:38:48",26,2,2,RanToCompletion,0,"2020-06-01 19:41:47",Succeeded
784,ExecuteTask,"2020-06-01 19:39:33",27,3,2,RanToCompletion,0,"2020-06-01 19:41:46",Succeeded
785,ExecuteTask,"2020-06-01 19:40:18",28,1,2,RanToCompletion,0,"2020-06-01 19:42:36",Succeeded
786,ExecuteTask,"2020-06-01 19:41:03",29,NULL,2,Created,0,NULL,NULL
787,ExecuteTask,"2020-06-01 19:41:48",30,NULL,2,Created,0,NULL,NULL
788,ExecuteTask,"2020-06-01 19:42:33",21,3,2,RanToCompletion,0,"2020-06-01 19:45:46",Succeeded
789,ExecuteTask,"2020-06-01 19:43:18",22,2,2,RanToCompletion,0,"2020-06-01 19:46:11",Succeeded
790,ExecuteTask,"2020-06-01 19:44:03",23,1,2,RanToCompletion,0,"2020-06-01 19:46:56",Succeeded
791,ExecuteTask,"2020-06-01 19:44:48",24,NULL,2,Created,0,NULL,NULL
792,ExecuteTask,"2020-06-01 19:45:33",25,NULL,2,Created,0,NULL,NULL
793,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-01 19:49:31",Succeeded
794,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-01 19:49:32",Succeeded
795,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-01 19:49:32",Succeeded
796,ExecuteTask,"2020-06-01 19:50:16",21,3,2,RanToCompletion,0,"2020-06-01 19:51:15",Succeeded
797,ExecuteTask,"2020-06-01 19:51:01",22,1,2,RanToCompletion,0,"2020-06-01 19:53:08",Succeeded
798,ExecuteTask,"2020-06-01 19:51:46",23,2,2,RanToCompletion,0,"2020-06-01 19:53:25",Succeeded
799,ExecuteTask,"2020-06-01 19:52:31",24,3,2,RanToCompletion,0,"2020-06-01 19:54:26",Succeeded
800,ExecuteTask,"2020-06-01 19:53:16",25,1,2,RanToCompletion,0,"2020-06-01 19:55:24",Succeeded
801,ExecuteTask,"2020-06-01 19:54:01",26,2,2,RanToCompletion,0,"2020-06-01 19:57:00",Succeeded
802,ExecuteTask,"2020-06-01 19:54:46",27,3,2,RanToCompletion,0,"2020-06-01 19:56:55",Succeeded
803,ExecuteTask,"2020-06-01 19:55:31",28,1,2,RanToCompletion,0,"2020-06-01 19:57:51",Succeeded
804,ExecuteTask,"2020-06-01 19:56:16",29,NULL,2,Created,0,NULL,NULL
805,ExecuteTask,"2020-06-01 19:57:01",30,3,2,RanToCompletion,0,"2020-06-01 19:58:34",Succeeded
806,ExecuteTask,"2020-06-01 19:57:46",21,2,2,RanToCompletion,0,"2020-06-01 20:00:50",Succeeded
807,ExecuteTask,"2020-06-01 19:58:31",22,1,2,RanToCompletion,0,"2020-06-01 20:01:20",Succeeded
808,ExecuteTask,"2020-06-01 19:59:16",23,3,2,RanToCompletion,0,"2020-06-01 20:00:57",Succeeded
809,ExecuteTask,"2020-06-01 20:00:01",24,NULL,2,Created,0,NULL,NULL
810,ExecuteTask,"2020-06-01 20:00:46",25,NULL,2,Created,0,NULL,NULL
811,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-01 20:03:51",Succeeded
812,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-01 20:03:52",Succeeded
813,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-01 20:03:51",Succeeded
814,ExecuteTask,"2020-06-01 20:04:36",21,3,2,RanToCompletion,0,"2020-06-01 20:05:35",Succeeded
815,ExecuteTask,"2020-06-01 20:05:21",22,1,2,RanToCompletion,0,"2020-06-01 20:07:29",Succeeded
816,ExecuteTask,"2020-06-01 20:06:06",23,2,2,RanToCompletion,0,"2020-06-01 20:07:45",Succeeded
817,ExecuteTask,"2020-06-01 20:06:51",24,3,2,RanToCompletion,0,"2020-06-01 20:08:44",Succeeded
818,ExecuteTask,"2020-06-01 20:07:36",25,1,2,RanToCompletion,0,"2020-06-01 20:09:45",Succeeded
819,ExecuteTask,"2020-06-01 20:08:21",26,2,2,RanToCompletion,0,"2020-06-01 20:11:20",Succeeded
820,ExecuteTask,"2020-06-01 20:09:06",27,3,2,RanToCompletion,0,"2020-06-01 20:11:23",Succeeded
821,ExecuteTask,"2020-06-01 20:09:51",28,1,2,RanToCompletion,0,"2020-06-01 20:12:11",Succeeded
822,ExecuteTask,"2020-06-01 20:10:36",29,NULL,2,Created,0,NULL,NULL
823,ExecuteTask,"2020-06-01 20:11:21",30,NULL,2,Created,0,NULL,NULL
824,ExecuteTask,"2020-06-01 20:12:06",21,2,2,RanToCompletion,0,"2020-06-01 20:15:10",Succeeded
825,ExecuteTask,"2020-06-01 20:12:51",22,3,2,RanToCompletion,0,"2020-06-01 20:15:54",Succeeded
826,ExecuteTask,"2020-06-01 20:13:36",23,1,2,RanToCompletion,0,"2020-06-01 20:16:28",Succeeded
827,ExecuteTask,"2020-06-01 20:14:21",24,NULL,2,Created,0,NULL,NULL
828,ExecuteTask,"2020-06-01 20:15:06",25,NULL,2,Created,0,NULL,NULL
829,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-01 20:19:05",Succeeded
830,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-01 20:19:04",Succeeded
831,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-01 20:19:04",Succeeded
832,ExecuteTask,"2020-06-01 20:19:50",21,3,2,RanToCompletion,0,"2020-06-01 20:20:49",Succeeded
833,ExecuteTask,"2020-06-01 20:20:35",22,2,2,RanToCompletion,0,"2020-06-01 20:22:10",Succeeded
834,ExecuteTask,"2020-06-01 20:21:20",23,1,2,RanToCompletion,0,"2020-06-01 20:25:09",Succeeded
835,ExecuteTask,"2020-06-01 20:22:05",24,3,2,RanToCompletion,0,"2020-06-01 20:24:34",Succeeded
836,ExecuteTask,"2020-06-01 20:22:50",25,2,2,RanToCompletion,0,"2020-06-01 20:26:00",Succeeded
837,ExecuteTask,"2020-06-01 20:23:35",26,NULL,2,Created,0,NULL,NULL
838,ExecuteTask,"2020-06-01 20:24:20",27,NULL,2,Created,0,NULL,NULL
839,ExecuteTask,"2020-06-01 20:25:05",28,3,2,RanToCompletion,0,"2020-06-01 20:27:03",Succeeded
840,ExecuteTask,"2020-06-01 20:25:50",29,1,2,RanToCompletion,0,"2020-06-01 20:28:28",Succeeded
841,ExecuteTask,"2020-06-01 20:26:35",30,2,2,RanToCompletion,0,"2020-06-01 20:27:44",Succeeded
842,ExecuteTask,"2020-06-01 20:27:20",21,3,2,RanToCompletion,0,"2020-06-01 20:30:19",Succeeded
843,ExecuteTask,"2020-06-01 20:28:05",22,2,2,RanToCompletion,0,"2020-06-01 20:29:42",Succeeded
844,ExecuteTask,"2020-06-01 20:28:50",23,1,2,RanToCompletion,0,"2020-06-01 20:32:31",Succeeded
845,ExecuteTask,"2020-06-01 20:29:35",24,NULL,2,Created,0,NULL,NULL
846,ExecuteTask,"2020-06-01 20:30:20",25,2,2,RanToCompletion,0,"2020-06-01 20:33:19",Succeeded
847,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-01 20:35:04",Succeeded
848,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-01 20:35:05",Succeeded
849,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-01 20:35:04",Succeeded
850,ExecuteTask,"2020-06-01 20:35:49",21,3,2,RanToCompletion,0,"2020-06-01 20:36:48",Succeeded
851,ExecuteTask,"2020-06-01 20:36:34",22,2,2,RanToCompletion,0,"2020-06-01 20:38:09",Succeeded
852,ExecuteTask,"2020-06-01 20:37:19",23,1,2,RanToCompletion,0,"2020-06-01 20:41:03",Succeeded
853,ExecuteTask,"2020-06-01 20:38:04",24,3,2,RanToCompletion,0,"2020-06-01 20:40:42",Succeeded
854,ExecuteTask,"2020-06-01 20:38:49",25,2,2,RanToCompletion,0,"2020-06-01 20:42:06",Succeeded
855,ExecuteTask,"2020-06-01 20:39:34",26,NULL,2,Created,0,NULL,NULL
856,ExecuteTask,"2020-06-01 20:40:19",27,NULL,2,Created,0,NULL,NULL
857,ExecuteTask,"2020-06-01 20:41:04",28,3,2,RanToCompletion,0,"2020-06-01 20:43:00",Succeeded
858,ExecuteTask,"2020-06-01 20:41:49",29,1,2,RanToCompletion,0,"2020-06-01 20:44:27",Succeeded
859,ExecuteTask,"2020-06-01 20:42:34",30,2,2,RanToCompletion,0,"2020-06-01 20:43:43",Succeeded
860,ExecuteTask,"2020-06-01 20:43:19",21,3,2,RanToCompletion,0,"2020-06-01 20:46:18",Succeeded
861,ExecuteTask,"2020-06-01 20:44:04",22,2,2,RanToCompletion,0,"2020-06-01 20:45:40",Succeeded
862,ExecuteTask,"2020-06-01 20:44:49",23,1,2,RanToCompletion,0,"2020-06-01 20:48:31",Succeeded
863,ExecuteTask,"2020-06-01 20:45:34",24,NULL,2,Created,0,NULL,NULL
864,ExecuteTask,"2020-06-01 20:46:19",25,2,2,RanToCompletion,0,"2020-06-01 20:49:21",Succeeded
865,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-01 20:51:07",Succeeded
866,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-01 20:51:07",Succeeded
867,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-01 20:51:07",Succeeded
868,ExecuteTask,"2020-06-01 20:51:52",21,2,2,RanToCompletion,0,"2020-06-01 20:53:38",Succeeded
869,ExecuteTask,"2020-06-01 20:52:37",22,3,2,RanToCompletion,0,"2020-06-01 20:53:26",Succeeded
870,ExecuteTask,"2020-06-01 20:53:22",23,1,2,RanToCompletion,0,"2020-06-01 20:56:06",Succeeded
871,ExecuteTask,"2020-06-01 20:54:07",24,3,2,RanToCompletion,0,"2020-06-01 20:56:22",Succeeded
872,ExecuteTask,"2020-06-01 20:54:52",25,2,2,RanToCompletion,0,"2020-06-01 20:57:11",Succeeded
873,ExecuteTask,"2020-06-01 20:55:37",26,NULL,2,Created,0,NULL,NULL
874,ExecuteTask,"2020-06-01 20:56:22",27,1,2,RanToCompletion,0,"2020-06-01 20:59:29",Succeeded
875,ExecuteTask,"2020-06-01 20:57:07",28,3,2,RanToCompletion,0,"2020-06-01 20:59:02",Succeeded
876,ExecuteTask,"2020-06-01 20:57:52",29,2,2,RanToCompletion,0,"2020-06-01 21:00:00",Succeeded
877,ExecuteTask,"2020-06-01 20:58:37",30,NULL,2,Created,0,NULL,NULL
878,ExecuteTask,"2020-06-01 20:59:22",21,3,2,RanToCompletion,0,"2020-06-01 21:02:22",Succeeded
879,ExecuteTask,"2020-06-01 21:00:07",22,1,2,RanToCompletion,0,"2020-06-01 21:03:08",Succeeded
880,ExecuteTask,"2020-06-01 21:00:52",23,2,2,RanToCompletion,0,"2020-06-01 21:03:32",Succeeded
881,ExecuteTask,"2020-06-01 21:01:37",24,NULL,2,Created,0,NULL,NULL
882,ExecuteTask,"2020-06-01 21:02:22",25,NULL,2,Created,0,NULL,NULL
883,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-01 21:05:38",Succeeded
884,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-01 21:05:38",Succeeded
885,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-01 21:05:38",Succeeded
886,ExecuteTask,"2020-06-01 21:06:23",21,2,2,RanToCompletion,0,"2020-06-01 21:08:09",Succeeded
887,ExecuteTask,"2020-06-01 21:07:08",22,3,2,RanToCompletion,0,"2020-06-01 21:07:57",Succeeded
888,ExecuteTask,"2020-06-01 21:07:53",23,1,2,RanToCompletion,0,"2020-06-01 21:11:26",Succeeded
889,ExecuteTask,"2020-06-01 21:08:38",24,3,2,RanToCompletion,0,"2020-06-01 21:11:05",Succeeded
890,ExecuteTask,"2020-06-01 21:09:23",25,2,2,RanToCompletion,0,"2020-06-01 21:12:17",Succeeded
891,ExecuteTask,"2020-06-01 21:10:08",26,NULL,2,Created,0,NULL,NULL
892,ExecuteTask,"2020-06-01 21:10:53",27,NULL,2,Created,0,NULL,NULL
893,ExecuteTask,"2020-06-01 21:11:38",28,3,2,RanToCompletion,0,"2020-06-01 21:13:32",Succeeded
894,ExecuteTask,"2020-06-01 21:12:23",29,1,2,RanToCompletion,0,"2020-06-01 21:15:01",Succeeded
895,ExecuteTask,"2020-06-01 21:13:08",30,2,2,RanToCompletion,0,"2020-06-01 21:14:17",Succeeded
896,ExecuteTask,"2020-06-01 21:13:53",21,3,2,RanToCompletion,0,"2020-06-01 21:16:52",Succeeded
897,ExecuteTask,"2020-06-01 21:14:38",22,2,2,RanToCompletion,0,"2020-06-01 21:16:15",Succeeded
898,ExecuteTask,"2020-06-01 21:15:23",23,1,2,RanToCompletion,0,"2020-06-01 21:18:10",Succeeded
899,ExecuteTask,"2020-06-01 21:16:08",24,NULL,2,Created,0,NULL,NULL
900,ExecuteTask,"2020-06-01 21:16:53",25,2,2,RanToCompletion,0,"2020-06-01 21:19:06",Succeeded
901,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-01 21:20:44",Succeeded
902,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-01 21:20:43",Succeeded
903,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-01 21:20:44",Succeeded
904,ExecuteTask,"2020-06-01 21:21:29",21,2,2,RanToCompletion,0,"2020-06-01 21:23:19",Succeeded
905,ExecuteTask,"2020-06-01 21:22:14",22,3,2,RanToCompletion,0,"2020-06-01 21:23:03",Succeeded
906,ExecuteTask,"2020-06-01 21:22:59",23,1,2,RanToCompletion,0,"2020-06-01 21:25:44",Succeeded
907,ExecuteTask,"2020-06-01 21:23:44",24,3,2,RanToCompletion,0,"2020-06-01 21:26:00",Succeeded
908,ExecuteTask,"2020-06-01 21:24:29",25,2,2,RanToCompletion,0,"2020-06-01 21:26:49",Succeeded
909,ExecuteTask,"2020-06-01 21:25:14",26,NULL,2,Created,0,NULL,NULL
910,ExecuteTask,"2020-06-01 21:25:59",27,1,2,RanToCompletion,0,"2020-06-01 21:29:06",Succeeded
911,ExecuteTask,"2020-06-01 21:26:44",28,3,2,RanToCompletion,0,"2020-06-01 21:28:39",Succeeded
912,ExecuteTask,"2020-06-01 21:27:29",29,2,2,RanToCompletion,0,"2020-06-01 21:29:38",Succeeded
913,ExecuteTask,"2020-06-01 21:28:14",30,NULL,2,Created,0,NULL,NULL
914,ExecuteTask,"2020-06-01 21:28:59",21,3,2,RanToCompletion,0,"2020-06-01 21:31:58",Succeeded
915,ExecuteTask,"2020-06-01 21:29:44",22,1,2,RanToCompletion,0,"2020-06-01 21:32:49",Succeeded
916,ExecuteTask,"2020-06-01 21:30:29",23,2,2,RanToCompletion,0,"2020-06-01 21:33:11",Succeeded
917,ExecuteTask,"2020-06-01 21:31:14",24,NULL,2,Created,0,NULL,NULL
918,ExecuteTask,"2020-06-01 21:31:59",25,NULL,2,Created,0,NULL,NULL
919,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-01 21:35:21",Succeeded
920,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-01 21:35:20",Succeeded
921,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-01 21:35:20",Succeeded
922,ExecuteTask,"2020-06-01 21:36:06",21,3,2,RanToCompletion,0,"2020-06-01 21:37:05",Succeeded
923,ExecuteTask,"2020-06-01 21:36:51",22,2,2,RanToCompletion,0,"2020-06-01 21:38:27",Succeeded
924,ExecuteTask,"2020-06-01 21:37:36",23,1,2,RanToCompletion,0,"2020-06-01 21:41:18",Succeeded
925,ExecuteTask,"2020-06-01 21:38:21",24,3,2,RanToCompletion,0,"2020-06-01 21:40:55",Succeeded
926,ExecuteTask,"2020-06-01 21:39:06",25,2,2,RanToCompletion,0,"2020-06-01 21:42:58",Succeeded
927,ExecuteTask,"2020-06-01 21:39:51",26,NULL,2,Created,0,NULL,NULL
928,ExecuteTask,"2020-06-01 21:40:36",27,NULL,2,Created,0,NULL,NULL
929,ExecuteTask,"2020-06-01 21:41:21",28,3,2,RanToCompletion,0,"2020-06-01 21:43:50",Succeeded
930,ExecuteTask,"2020-06-01 21:42:06",29,1,2,RanToCompletion,0,"2020-06-01 21:44:44",Succeeded
931,ExecuteTask,"2020-06-01 21:42:51",30,NULL,2,Created,0,NULL,NULL
932,ExecuteTask,"2020-06-01 21:43:36",21,2,2,RanToCompletion,0,"2020-06-01 21:45:56",Succeeded
933,ExecuteTask,"2020-06-01 21:44:21",22,3,2,RanToCompletion,0,"2020-06-01 21:47:10",Succeeded
934,ExecuteTask,"2020-06-01 21:45:06",23,1,2,RanToCompletion,0,"2020-06-01 21:47:48",Succeeded
935,ExecuteTask,"2020-06-01 21:45:51",24,NULL,2,Created,0,NULL,NULL
936,ExecuteTask,"2020-06-01 21:46:36",25,2,2,RanToCompletion,0,"2020-06-01 21:48:55",Succeeded
937,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-01 21:50:24",Succeeded
938,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-01 21:50:23",Succeeded
939,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-01 21:50:25",Succeeded
940,ExecuteTask,"2020-06-01 21:51:09",21,2,2,RanToCompletion,0,"2020-06-01 21:52:55",Succeeded
941,ExecuteTask,"2020-06-01 21:51:54",22,1,2,RanToCompletion,0,"2020-06-01 21:54:02",Succeeded
942,ExecuteTask,"2020-06-01 21:52:39",23,3,2,RanToCompletion,0,"2020-06-01 21:53:32",Succeeded
943,ExecuteTask,"2020-06-01 21:53:24",24,2,2,RanToCompletion,0,"2020-06-01 21:55:26",Succeeded
944,ExecuteTask,"2020-06-01 21:54:09",25,3,2,RanToCompletion,0,"2020-06-01 21:56:57",Succeeded
945,ExecuteTask,"2020-06-01 21:54:54",26,1,2,RanToCompletion,0,"2020-06-01 21:57:49",Succeeded
946,ExecuteTask,"2020-06-01 21:55:39",27,2,2,RanToCompletion,0,"2020-06-01 21:58:23",Succeeded
947,ExecuteTask,"2020-06-01 21:56:24",28,NULL,2,Created,0,NULL,NULL
948,ExecuteTask,"2020-06-01 21:57:09",29,3,2,RanToCompletion,0,"2020-06-01 21:59:16",Succeeded
949,ExecuteTask,"2020-06-01 21:57:54",30,1,2,RanToCompletion,0,"2020-06-01 21:59:18",Succeeded
950,ExecuteTask,"2020-06-01 21:58:39",21,2,2,RanToCompletion,0,"2020-06-01 22:01:52",Succeeded
951,ExecuteTask,"2020-06-01 21:59:24",22,3,2,RanToCompletion,0,"2020-06-01 22:02:01",Succeeded
952,ExecuteTask,"2020-06-01 22:00:09",23,1,2,RanToCompletion,0,"2020-06-01 22:01:51",Succeeded
953,ExecuteTask,"2020-06-01 22:00:54",24,NULL,2,Created,0,NULL,NULL
954,ExecuteTask,"2020-06-01 22:01:39",25,NULL,2,Created,0,NULL,NULL
955,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-01 22:04:26",Succeeded
956,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-01 22:04:26",Succeeded
957,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-01 22:04:26",Succeeded
958,ExecuteTask,"2020-06-01 22:05:11",21,3,2,RanToCompletion,0,"2020-06-01 22:06:10",Succeeded
959,ExecuteTask,"2020-06-01 22:05:56",22,2,2,RanToCompletion,0,"2020-06-01 22:07:32",Succeeded
960,ExecuteTask,"2020-06-01 22:06:41",23,1,2,RanToCompletion,0,"2020-06-01 22:10:17",Succeeded
961,ExecuteTask,"2020-06-01 22:07:26",24,3,2,RanToCompletion,0,"2020-06-01 22:09:54",Succeeded
962,ExecuteTask,"2020-06-01 22:08:11",25,2,2,RanToCompletion,0,"2020-06-01 22:11:07",Succeeded
963,ExecuteTask,"2020-06-01 22:08:56",26,NULL,2,Created,0,NULL,NULL
964,ExecuteTask,"2020-06-01 22:09:41",27,NULL,2,Created,0,NULL,NULL
965,ExecuteTask,"2020-06-01 22:10:26",28,3,2,RanToCompletion,0,"2020-06-01 22:12:21",Succeeded
966,ExecuteTask,"2020-06-01 22:11:11",29,1,2,RanToCompletion,0,"2020-06-01 22:13:49",Succeeded
967,ExecuteTask,"2020-06-01 22:11:56",30,2,2,RanToCompletion,0,"2020-06-01 22:13:03",Succeeded
968,ExecuteTask,"2020-06-01 22:12:41",21,3,2,RanToCompletion,0,"2020-06-01 22:15:42",Succeeded
969,ExecuteTask,"2020-06-01 22:13:26",22,2,2,RanToCompletion,0,"2020-06-01 22:15:02",Succeeded
970,ExecuteTask,"2020-06-01 22:14:11",23,1,2,RanToCompletion,0,"2020-06-01 22:16:59",Succeeded
971,ExecuteTask,"2020-06-01 22:14:56",24,NULL,2,Created,0,NULL,NULL
972,ExecuteTask,"2020-06-01 22:15:41",25,2,2,RanToCompletion,0,"2020-06-01 22:17:55",Succeeded
973,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-01 22:19:32",Succeeded
974,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-01 22:19:32",Succeeded
975,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-01 22:19:33",Succeeded
976,ExecuteTask,"2020-06-01 22:20:17",21,1,2,RanToCompletion,0,"2020-06-01 22:22:35",Succeeded
977,ExecuteTask,"2020-06-01 22:21:02",22,2,2,RanToCompletion,0,"2020-06-01 22:22:37",Succeeded
978,ExecuteTask,"2020-06-01 22:21:47",23,3,2,RanToCompletion,0,"2020-06-01 22:22:40",Succeeded
979,ExecuteTask,"2020-06-01 22:22:32",24,NULL,2,Created,0,NULL,NULL
980,ExecuteTask,"2020-06-01 22:23:17",25,1,2,RanToCompletion,0,"2020-06-01 22:25:36",Succeeded
981,ExecuteTask,"2020-06-01 22:24:02",26,2,2,RanToCompletion,0,"2020-06-01 22:26:57",Succeeded
982,ExecuteTask,"2020-06-01 22:24:47",27,3,2,RanToCompletion,0,"2020-06-01 22:27:54",Succeeded
983,ExecuteTask,"2020-06-01 22:25:32",28,NULL,2,Created,0,NULL,NULL
984,ExecuteTask,"2020-06-01 22:26:17",29,1,2,RanToCompletion,0,"2020-06-01 22:28:25",Succeeded
985,ExecuteTask,"2020-06-01 22:27:02",30,2,2,RanToCompletion,0,"2020-06-01 22:28:27",Succeeded
986,ExecuteTask,"2020-06-01 22:27:47",21,NULL,2,Created,0,NULL,NULL
987,ExecuteTask,"2020-06-01 22:28:32",22,3,2,RanToCompletion,0,"2020-06-01 22:31:34",Succeeded
988,ExecuteTask,"2020-06-01 22:29:17",23,1,2,RanToCompletion,0,"2020-06-01 22:31:58",Succeeded
989,ExecuteTask,"2020-06-01 22:30:02",24,2,2,RanToCompletion,0,"2020-06-01 22:30:46",Succeeded
990,ExecuteTask,"2020-06-01 22:30:47",25,NULL,2,Created,0,NULL,NULL
991,Charging,NULL,18,1,5,RanToCompletion,NULL,"2020-06-01 22:34:33",Succeeded
992,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-01 22:34:33",Succeeded
993,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-01 22:34:33",Succeeded
994,ExecuteTask,"2020-06-01 22:35:18",21,3,2,RanToCompletion,0,"2020-06-01 22:36:17",Succeeded
995,ExecuteTask,"2020-06-01 22:36:03",22,1,2,RanToCompletion,0,"2020-06-01 22:38:11",Succeeded
996,ExecuteTask,"2020-06-01 22:36:48",23,2,2,RanToCompletion,0,"2020-06-01 22:38:28",Succeeded
997,ExecuteTask,"2020-06-01 22:37:33",24,3,2,RanToCompletion,0,"2020-06-01 22:39:27",Succeeded
998,ExecuteTask,"2020-06-01 22:38:18",25,1,2,RanToCompletion,0,"2020-06-01 22:40:30",Succeeded
999,ExecuteTask,"2020-06-01 22:39:03",26,2,2,RanToCompletion,0,"2020-06-01 22:42:05",Succeeded
1000,ExecuteTask,"2020-06-01 22:39:48",27,3,2,RanToCompletion,0,"2020-06-01 22:41:57",Succeeded
1001,ExecuteTask,"2020-06-01 22:40:33",28,NULL,2,Created,0,NULL,NULL
1002,ExecuteTask,"2020-06-01 22:41:18",29,1,2,RanToCompletion,0,"2020-06-01 22:43:26",Succeeded
